地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
1962年08月,日時分不明データ,不明,不明,不明,不明,震度１
1962年08月,日時分不明データ,不明,不明,不明,不明,震度１
1962年08月,日時分不明データ,不明,不明,不明,不明,震度１
1962年08月,日時分不明データ,不明,不明,不明,不明,震度１
1962年08月,日時分不明データ,不明,不明,不明,不明,震度１
1962年08月,日時分不明データ,不明,不明,不明,不明,震度１
1962年08月,日時分不明データ,不明,不明,不明,不明,震度１
1962年08月,日時分不明データ,不明,不明,不明,不明,震度１
1962年08月,日時分不明データ,不明,不明,不明,不明,震度１
1962年08月,日時分不明データ,不明,不明,不明,不明,震度１
1962年08月,日時分不明データ,不明,不明,不明,不明,震度１
1962年08月,日時分不明データ,不明,不明,不明,不明,震度１
1962年08月,日時分不明データ,不明,不明,不明,不明,震度１
1962年08月,日時分不明データ,不明,不明,不明,不明,震度１
1962年08月,日時分不明データ,不明,不明,不明,不明,震度１
1962年08月,日時分不明データ,不明,不明,不明,不明,震度２
1962年08月,日時分不明データ,不明,不明,不明,不明,震度２
1962年08月,日時分不明データ,不明,不明,不明,不明,震度２
1962年08月,日時分不明データ,不明,不明,不明,不明,震度２
1962年08月,日時分不明データ,不明,不明,不明,不明,震度２
1962年08月,日時分不明データ,不明,不明,不明,不明,震度２
1962年08月,日時分不明データ,不明,不明,不明,不明,震度２
1962年08月,日時分不明データ,不明,不明,不明,不明,震度２
1962年08月,日時分不明データ,不明,不明,不明,不明,震度２
1962年08月,日時分不明データ,不明,不明,不明,不明,震度２
1962年08月,日時分不明データ,不明,不明,不明,不明,震度２
1962年08月,日時分不明データ,不明,不明,不明,不明,震度２
1962年08月,日時分不明データ,不明,不明,不明,不明,震度２
1962年08月,日時分不明データ,不明,不明,不明,不明,震度２
1962年08月,日時分不明データ,不明,不明,不明,不明,震度２
1962年08月,日時分不明データ,不明,不明,不明,不明,震度２
1962年08月,日時分不明データ,不明,不明,不明,不明,震度２
1962年08月,日時分不明データ,不明,不明,不明,不明,震度２
1962年08月,日時分不明データ,不明,不明,不明,不明,震度２
1962年08月,日時分不明データ,不明,不明,不明,不明,震度２
1962年08月,日時分不明データ,不明,不明,不明,不明,震度２
1962年08月,日時分不明データ,不明,不明,不明,不明,震度２
1962年08月,日時分不明データ,不明,不明,不明,不明,震度２
1962年08月,日時分不明データ,不明,不明,不明,不明,震度２
1962年08月,日時分不明データ,不明,不明,不明,不明,震度２
1962年08月,日時分不明データ,不明,不明,不明,不明,震度２
1962年08月,日時分不明データ,不明,不明,不明,不明,震度２
1962年08月,日時分不明データ,不明,不明,不明,不明,震度２
1962年08月,日時分不明データ,不明,不明,不明,不明,震度２
1962年08月,日時分不明データ,不明,不明,不明,不明,震度２
1962年08月,日時分不明データ,不明,不明,不明,不明,震度２
1962年08月,日時分不明データ,不明,不明,不明,不明,震度２
1962年08月,日時分不明データ,不明,不明,不明,不明,震度２
1962年08月,日時分不明データ,不明,不明,不明,不明,震度２
1962年08月,日時分不明データ,不明,不明,不明,不明,震度２
1962年08月,日時分不明データ,不明,不明,不明,不明,震度２
1962年08月,日時分不明データ,不明,不明,不明,不明,震度２
1962年08月,日時分不明データ,不明,不明,不明,不明,震度２
1962年08月,日時分不明データ,不明,不明,不明,不明,震度２
1962年08月,日時分不明データ,不明,不明,不明,不明,震度２
1962年08月,日時分不明データ,不明,不明,不明,不明,震度２
1962年08月,日時分不明データ,不明,不明,不明,不明,震度２
1962年08月,日時分不明データ,不明,不明,不明,不明,震度２
1962年08月,日時分不明データ,不明,不明,不明,不明,震度２
1962年08月,日時分不明データ,不明,不明,不明,不明,震度２
1962年08月,日時分不明データ,不明,不明,不明,不明,震度２
1962年08月,日時分不明データ,不明,不明,不明,不明,震度２
1962年08月,日時分不明データ,不明,不明,不明,不明,震度２
1962年08月,日時分不明データ,不明,不明,不明,不明,震度２
1962年08月,日時分不明データ,不明,不明,不明,不明,震度２
1962年08月,日時分不明データ,不明,不明,不明,不明,震度２
1962年08月,日時分不明データ,不明,不明,不明,不明,震度２
1962年08月,日時分不明データ,不明,不明,不明,不明,震度２
1962年08月,日時分不明データ,不明,不明,不明,不明,震度２
1962年08月,日時分不明データ,不明,不明,不明,不明,震度２
1962年08月,日時分不明データ,不明,不明,不明,不明,震度２
1962年08月,日時分不明データ,不明,不明,不明,不明,震度２
1962年08月,日時分不明データ,不明,不明,不明,不明,震度２
1962年08月,日時分不明データ,不明,不明,不明,不明,震度２
1962年08月,日時分不明データ,不明,不明,不明,不明,震度２
1962年08月,日時分不明データ,不明,不明,不明,不明,震度２
1962年08月,日時分不明データ,不明,不明,不明,不明,震度２
1962年08月,日時分不明データ,不明,不明,不明,不明,震度２
1962年08月,日時分不明データ,不明,不明,不明,不明,震度２
1962年08月,日時分不明データ,不明,不明,不明,不明,震度２
1962年08月,日時分不明データ,不明,不明,不明,不明,震度２
1962年08月,日時分不明データ,不明,不明,不明,不明,震度２
1962年08月,日時分不明データ,不明,不明,不明,不明,震度２
1962年08月,日時分不明データ,不明,不明,不明,不明,震度２
1962年08月,日時分不明データ,不明,不明,不明,不明,震度２
1962年08月,日時分不明データ,不明,不明,不明,不明,震度２
1962年08月,日時分不明データ,不明,不明,不明,不明,震度２
1962年08月,日時分不明データ,不明,不明,不明,不明,震度２
1962年08月,日時分不明データ,不明,不明,不明,不明,震度２
1962年08月,日時分不明データ,不明,不明,不明,不明,震度２
1962年08月,日時分不明データ,不明,不明,不明,不明,震度２
1962年08月,日時分不明データ,不明,不明,不明,不明,震度２
1962年08月,日時分不明データ,不明,不明,不明,不明,震度２
1962年08月,日時分不明データ,不明,不明,不明,不明,震度２
1962年08月,日時分不明データ,不明,不明,不明,不明,震度２
1962年08月,日時分不明データ,不明,不明,不明,不明,震度３
1962年08月,日時分不明データ,不明,不明,不明,不明,震度３
1962年08月,日時分不明データ,不明,不明,不明,不明,震度３
1962年08月,日時分不明データ,不明,不明,不明,不明,震度３
1962年08月,日時分不明データ,不明,不明,不明,不明,震度３
1962年08月,日時分不明データ,不明,不明,不明,不明,震度３
1962年08月,日時分不明データ,不明,不明,不明,不明,震度３
1962年08月,日時分不明データ,不明,不明,不明,不明,震度３
1962年08月,日時分不明データ,不明,不明,不明,不明,震度３
1962年08月,日時分不明データ,不明,不明,不明,不明,震度３
1962年08月,日時分不明データ,不明,不明,不明,不明,震度３
1962年08月,日時分不明データ,不明,不明,不明,不明,震度３
1962年08月,日時分不明データ,不明,不明,不明,不明,震度３
1962年08月,日時分不明データ,不明,不明,不明,不明,震度３
1962年08月,日時分不明データ,不明,不明,不明,不明,震度３
1962年08月,日時分不明データ,不明,不明,不明,不明,震度３
1962年08月,日時分不明データ,不明,不明,不明,不明,震度３
1962年08月,日時分不明データ,不明,不明,不明,不明,震度３
1962年08月,日時分不明データ,不明,不明,不明,不明,震度３
1962年08月,日時分不明データ,不明,不明,不明,不明,震度３
1962年08月,日時分不明データ,不明,不明,不明,不明,震度３
1962年08月,日時分不明データ,不明,不明,不明,不明,震度３
1962年08月,日時分不明データ,不明,不明,不明,不明,震度３
1962年08月,日時分不明データ,不明,不明,不明,不明,震度３
1962年08月,日時分不明データ,不明,不明,不明,不明,震度３
1962年08月,日時分不明データ,不明,不明,不明,不明,震度３
1962年08月,日時分不明データ,不明,不明,不明,不明,震度３
1962年08月,日時分不明データ,不明,不明,不明,不明,震度３
1962年08月,日時分不明データ,不明,不明,不明,不明,震度３
1962年08月,日時分不明データ,不明,不明,不明,不明,震度３
1962年08月,日時分不明データ,不明,不明,不明,不明,震度３
1962年08月,日時分不明データ,不明,不明,不明,不明,震度３
1962年08月,日時分不明データ,不明,不明,不明,不明,震度３
1962年08月,日時分不明データ,不明,不明,不明,不明,震度３
1962年08月,日時分不明データ,不明,不明,不明,不明,震度３
1962年08月,日時分不明データ,不明,不明,不明,不明,震度３
1962年08月,日時分不明データ,不明,不明,不明,不明,震度３
1962年08月,日時分不明データ,不明,不明,不明,不明,震度３
1962年08月,日時分不明データ,不明,不明,不明,不明,震度３
1962年08月,日時分不明データ,不明,不明,不明,不明,震度３
1962年08月,日時分不明データ,不明,不明,不明,不明,震度３
1962年08月,日時分不明データ,不明,不明,不明,不明,震度３
1962年08月,日時分不明データ,不明,不明,不明,不明,震度３
1962年08月,日時分不明データ,不明,不明,不明,不明,震度３
1962年08月,日時分不明データ,不明,不明,不明,不明,震度３
1962年08月,日時分不明データ,不明,不明,不明,不明,震度３
1962年08月,日時分不明データ,不明,不明,不明,不明,震度３
1962年08月,日時分不明データ,不明,不明,不明,不明,震度３
1962年08月,日時分不明データ,不明,不明,不明,不明,震度４
1962年08月,日時分不明データ,不明,不明,不明,不明,震度４
1962年08月,日時分不明データ,不明,不明,不明,不明,震度４
1962年08月,日時分不明データ,不明,不明,不明,不明,震度４
1962年08月,日時分不明データ,不明,不明,不明,不明,震度４
1962年08月,日時分不明データ,不明,不明,不明,不明,震度４
1962年08月,日時分不明データ,不明,不明,不明,不明,震度４
1962年08月,日時分不明データ,不明,不明,不明,不明,震度４
1962年08月,日時分不明データ,不明,不明,不明,不明,震度４
1962年08月,日時分不明データ,不明,不明,不明,不明,震度４
1962年08月,日時分不明データ,不明,不明,不明,不明,震度４
1962年08月,日時分不明データ,不明,不明,不明,不明,震度４
1962年08月,日時分不明データ,不明,不明,不明,不明,震度４
1962年08月,日時分不明データ,不明,不明,不明,不明,震度４
1962年08月,日時分不明データ,不明,不明,不明,不明,震度４
1962年08月,日時分不明データ,不明,不明,不明,不明,震度４
1962年08月,日時分不明データ,不明,不明,不明,不明,震度４
1962年08月,日時分不明データ,不明,不明,不明,不明,震度４
1962年08月,日時分不明データ,不明,不明,不明,不明,震度４
1962年08月,日時分不明データ,不明,不明,不明,不明,震度４
1962年08月,日時分不明データ,不明,不明,不明,不明,震度４
1962年08月,日時分不明データ,不明,不明,不明,不明,震度４
1962年08月,日時分不明データ,不明,不明,不明,不明,震度４
1962年08月,日時分不明データ,不明,不明,不明,不明,震度４
1962年08月,日時分不明データ,不明,不明,不明,不明,震度４
1962年08月,日時分不明データ,不明,不明,不明,不明,震度４
1962年08月,日時分不明データ,不明,不明,不明,不明,震度４
1962年08月,日時分不明データ,不明,不明,不明,不明,震度４
1962年08月,日時分不明データ,不明,不明,不明,不明,震度４
1962年08月,日時分不明データ,不明,不明,不明,不明,震度４
1962年08月,日時分不明データ,不明,不明,不明,不明,震度４
1962年08月,日時分不明データ,不明,不明,不明,不明,震度５
1962年08月,日時分不明データ,不明,不明,不明,不明,震度５
1962年08月,日時分不明データ,不明,不明,不明,不明,震度５
1962年08月,日時分不明データ,不明,不明,不明,不明,震度５
1962年08月,日時分不明データ,不明,不明,不明,不明,震度５
1962年08月,日時分不明データ,不明,不明,不明,不明,震度５
1962年08月,日時分不明データ,不明,不明,不明,不明,震度５
1962年08月,日時分不明データ,不明,不明,不明,不明,震度５
1962年08月,日時分不明データ,不明,不明,不明,不明,震度５
1962年08月,日時分不明データ,不明,不明,不明,不明,震度５
1962年08月,日時分不明データ,不明,不明,不明,不明,震度５
1962年08月,日時分不明データ,不明,不明,不明,不明,震度５
1962/08/31,23:53,詳細不明,34°07.0′N,139°32.0′E,0 km,不明,震度１
1962/08/31,23:40,詳細不明,34°07.0′N,139°32.0′E,0 km,不明,震度１
1962/08/31,23:39,詳細不明,34°07.0′N,139°32.0′E,0 km,不明,震度１
1962/08/31,23:26:20.4,三宅島近海,34°12.6′N,139°26.5′E,7 km,不明,震度１
1962/08/31,23:19:03.0,三宅島近海,34°11.4′N,139°20.7′E,7 km,不明,震度２
1962/08/31,23:18,詳細不明,34°07.0′N,139°32.0′E,0 km,不明,震度１
1962/08/31,23:10:22.8,三宅島近海,34°01.9′N,139°28.1′E,20 km,4.0,震度３
1962/08/31,22:55:11.6,三宅島近海,34°08.9′N,139°24.7′E,17 km,3.9,震度３
1962/08/31,19:39:56.1,三宅島近海,34°09.9′N,139°18.9′E,5 km,不明,震度２
1962/08/31,18:30:20.2,三宅島近海,34°10.2′N,139°24.5′E,5 km,不明,震度３
1962/08/31,18:22,詳細不明,34°22.0′N,139°15.0′E,0 km,不明,震度１
1962/08/31,16:08:58.2,三宅島近海,34°08.6′N,139°24.3′E,24 km,不明,震度２
1962/08/31,14:45,詳細不明,34°07.0′N,139°32.0′E,0 km,不明,震度１
1962/08/31,14:17:15.4,三宅島近海,34°09.9′N,139°23.5′E,28 km,4.4,震度３
1962/08/31,14:12,詳細不明,34°22.0′N,139°15.0′E,0 km,不明,震度２
1962/08/31,14:02,詳細不明,34°07.0′N,139°32.0′E,0 km,不明,震度１
1962/08/31,13:53:41.1,三宅島近海,34°10.3′N,139°21.7′E,8 km,不明,震度３
1962/08/31,13:48,詳細不明,34°07.0′N,139°32.0′E,0 km,不明,震度１
1962/08/31,13:47,詳細不明,34°07.0′N,139°32.0′E,0 km,不明,震度１
1962/08/31,13:44,詳細不明,34°07.0′N,139°32.0′E,0 km,不明,震度１
1962/08/31,13:42,詳細不明,34°07.0′N,139°32.0′E,0 km,不明,震度２
1962/08/31,13:33:03.7,三宅島近海,34°10.7′N,139°23.5′E,11 km,4.0,震度３
1962/08/31,13:22,詳細不明,34°07.0′N,139°32.0′E,0 km,不明,震度２
1962/08/31,13:14:07.6,三宅島近海,34°10.7′N,139°23.4′E,4 km,3.7,震度２
1962/08/31,13:13,詳細不明,34°07.0′N,139°32.0′E,0 km,不明,震度１
1962/08/31,12:34,詳細不明,34°07.0′N,139°32.0′E,0 km,不明,震度１
1962/08/31,12:32,詳細不明,34°07.0′N,139°32.0′E,0 km,不明,震度１
1962/08/31,12:19,詳細不明,34°07.0′N,139°32.0′E,0 km,不明,震度１
1962/08/31,12:18,詳細不明,34°07.0′N,139°32.0′E,0 km,不明,震度１
1962/08/31,12:14,詳細不明,34°07.0′N,139°32.0′E,0 km,不明,震度１
1962/08/31,11:27:32.6,三宅島近海,34°07.2′N,139°24.1′E,13 km,不明,震度２
1962/08/31,11:07,詳細不明,34°07.0′N,139°32.0′E,0 km,不明,震度１
1962/08/31,10:05,詳細不明,34°07.0′N,139°32.0′E,0 km,不明,震度１
1962/08/31,10:00:10.5,新島・神津島近海,34°05.8′N,139°11.5′E,0 km,不明,震度１
1962/08/31,09:36:26.6,新島・神津島近海,34°24.3′N,139°25.0′E,0 km,不明,震度１
1962/08/31,09:19,詳細不明,34°07.0′N,139°32.0′E,0 km,不明,震度１
1962/08/31,09:17,詳細不明,34°07.0′N,139°32.0′E,0 km,不明,震度１
1962/08/31,09:13,詳細不明,34°07.0′N,139°32.0′E,0 km,不明,震度１
1962/08/31,09:12,詳細不明,34°07.0′N,139°32.0′E,0 km,不明,震度２
1962/08/31,09:01,詳細不明,34°22.0′N,139°15.0′E,0 km,不明,震度１
1962/08/31,09:01:54.3,三宅島近海,34°11.5′N,139°22.0′E,16 km,4.3,震度３
1962/08/31,08:44:14.9,三宅島近海,34°09.5′N,139°23.7′E,20 km,4.1,震度３
1962/08/31,08:37:04.1,三宅島近海,34°15.8′N,139°32.1′E,0 km,不明,震度１
1962/08/31,08:34,詳細不明,34°22.0′N,139°15.0′E,0 km,不明,震度１
1962/08/31,08:31,詳細不明,34°22.0′N,139°15.0′E,0 km,不明,震度１
1962/08/31,08:23,詳細不明,34°07.0′N,139°32.0′E,0 km,不明,震度１
1962/08/31,08:22,詳細不明,34°07.0′N,139°32.0′E,0 km,不明,震度１
1962/08/31,08:16,詳細不明,34°07.0′N,139°32.0′E,0 km,不明,震度１
1962/08/31,08:10:12.3,三宅島近海,34°08.8′N,139°20.0′E,6 km,4.2,震度２
1962/08/31,08:06,詳細不明,34°07.0′N,139°32.0′E,0 km,不明,震度１
1962/08/31,07:53,詳細不明,34°07.0′N,139°32.0′E,0 km,不明,震度２
1962/08/31,07:51,詳細不明,34°22.0′N,139°15.0′E,0 km,不明,震度１
1962/08/31,07:46,詳細不明,34°07.0′N,139°32.0′E,0 km,不明,震度２
1962/08/31,07:42,詳細不明,34°07.0′N,139°32.0′E,0 km,不明,震度１
1962/08/31,07:09,詳細不明,34°22.0′N,139°15.0′E,0 km,不明,震度１
1962/08/31,07:02,詳細不明,34°22.0′N,139°15.0′E,0 km,不明,震度１
1962/08/31,06:43,詳細不明,34°07.0′N,139°32.0′E,0 km,不明,震度１
1962/08/31,06:26,詳細不明,34°22.0′N,139°15.0′E,0 km,不明,震度１
1962/08/31,06:09,詳細不明,34°22.0′N,139°15.0′E,0 km,不明,震度１
1962/08/31,05:49:27.4,三宅島近海,34°10.4′N,139°25.1′E,22 km,4.2,震度３
1962/08/31,05:38,詳細不明,34°22.0′N,139°15.0′E,0 km,不明,震度１
1962/08/31,05:13:21.2,三宅島近海,34°11.6′N,139°20.7′E,不明,4.2,震度２
1962/08/31,05:07,詳細不明,34°22.0′N,139°15.0′E,0 km,不明,震度１
1962/08/31,05:03,詳細不明,34°22.0′N,139°15.0′E,0 km,不明,震度１
1962/08/31,04:59,詳細不明,34°22.0′N,139°15.0′E,0 km,不明,震度１
1962/08/31,04:57,詳細不明,34°22.0′N,139°15.0′E,0 km,不明,震度１
1962/08/31,04:55,詳細不明,34°22.0′N,139°15.0′E,0 km,不明,震度１
1962/08/31,04:53,詳細不明,34°22.0′N,139°15.0′E,0 km,不明,震度１
1962/08/31,04:51,詳細不明,34°22.0′N,139°15.0′E,0 km,不明,震度１
1962/08/31,04:50,詳細不明,34°22.0′N,139°15.0′E,0 km,不明,震度１
1962/08/31,04:19,詳細不明,34°22.0′N,139°15.0′E,0 km,不明,震度１
1962/08/31,04:15:22.8,三宅島近海,34°16.6′N,139°30.1′E,0 km,不明,震度２
1962/08/31,04:10,詳細不明,34°22.0′N,139°15.0′E,0 km,不明,震度１
1962/08/31,04:00,詳細不明,34°22.0′N,139°15.0′E,0 km,不明,震度１
1962/08/31,03:57,詳細不明,34°22.0′N,139°15.0′E,0 km,不明,震度１
1962/08/31,03:47,詳細不明,34°22.0′N,139°15.0′E,0 km,不明,震度１
1962/08/31,03:42,詳細不明,34°22.0′N,139°15.0′E,0 km,不明,震度１
1962/08/31,03:39:48.6,三宅島近海,34°01.7′N,139°20.6′E,5 km,不明,震度２
1962/08/31,03:27:12.9,三宅島近海,34°10.0′N,139°22.2′E,2 km,3.9,震度２
1962/08/31,02:52,詳細不明,34°07.0′N,139°32.0′E,0 km,不明,震度１
1962/08/31,02:02:13.0,三宅島近海,34°11.5′N,139°28.5′E,26 km,4.2,震度３
1962/08/31,01:48,詳細不明,34°07.0′N,139°32.0′E,0 km,不明,震度１
1962/08/31,01:45,詳細不明,34°07.0′N,139°32.0′E,0 km,不明,震度１
1962/08/31,01:36,詳細不明,34°07.0′N,139°32.0′E,0 km,不明,震度１
1962/08/31,01:35,詳細不明,34°07.0′N,139°32.0′E,0 km,不明,震度２
1962/08/31,01:35,詳細不明,34°07.0′N,139°32.0′E,0 km,不明,震度１
1962/08/31,01:32,詳細不明,34°07.0′N,139°32.0′E,0 km,不明,震度１
1962/08/31,01:14:20.3,三宅島近海,34°12.9′N,139°25.2′E,46 km,不明,震度２
1962/08/31,01:02,詳細不明,34°07.0′N,139°32.0′E,0 km,不明,震度１
